Term,Group,Course,Age,Gender,Written_narrative_unfiltered
W23,IFG,SPA 3,18,Female,"Jake se prepara para su “study abroad”, él conoce a algunos miembros de su familia de intercambio. Habla de querer aprender a bailar tango y probar empanadas. Cuando va en el avión para ir a Argentina, se encuentra con otro estudiante de intercambio de UC Davis. Los dos estudiantes hablan de sus clases y profesores durante el vuelo. Mientras los asistentes de vuelo sirven comida y Jake descubre por primera vez un plato tradicional argentino llamado chóripan. También descubre el mate cuando Agustín, su amigo estudiante de intercambio, le pide agua caliente para su bebida. Cuando llegaron, la familia de intercambio de Jake los estaba esperando con un gran póster. Conoce a Antonio y Celia, los padres y sus hijos. Cuando llega a la casa de su familia de intercambio, se da cuenta que la ropa de su maleta no es suya. Después de buscar en la maleta encuentra un cuaderno y fotos de Agustín, el niño sentado con él en el avión. Jake intentó llamar a la aerolínea o buscar a Agustín en facebook pero no pudo contactarlo. Benjamin, uno de los niños de la familia de intercambio, lleva a Jake a visitar la ciudad y comprar ropa nueva. Mientras está en un restaurante, Jake prueba la cerveza. Jake reconoce el nombre del restaurante de la foto de Agustín que tiene y también reconoce el mozo, decide le pregunta al mozo por Agustín y se entera que era su ex novio. Juan, el mozo, decide ayudar a Jake y le envía la dirección de Agustín. Al día siguiente, Jake usa Google Maps para encontrar la dirección. Benjamin le da a Jake su tarjeta SUBE porque es más fácil y rápido llegar a los destinos de esa manera. Jake se emociona cuando llega, pero otro pibe abre la puerta. Jake conoce a Tomás, el chico que vive en la dirección que le dio Juan. Se hacen amigos y Tomás invita a Jake a asado a la canasta. Jake pensó que era como un “barbeque”, los amigos improvisan y se comen el pan y el “ketchup” que trajo Jake. Por la noche, Tomás invita a Jake a ir a una fiesta en el Boliche de Mendoza llamada Grita. Jake está cansado después de la fiesta. Son las 5 de la madrugada. A la mañana siguiente, lo invitan a ir a un partido de fútbol con sus nuevos amigos, mientras intenta pedir una cerveza, le dicen que no está permitido. Jake está confundido durante el partido y el celebra goles del otro equipo. Al final del partido Jake recibe una notificación de facebook de Juan. Sus amigos lo invitan a ir al bar, pero Jake explica que prometió que facetime a su familia. Jake finalmente vuelve a encontrarse con Agustín, se encuentran con Juan y los dos le dicen a Jake que son pareja de nuevo y eso es gracias a él. Jake está feliz de recuperar su maleta y saca su cosa favorita, un bote de mantequilla de cacahuete. Agustín y Jake vuelven a casa con sus maletas. Jake abre su maleta y comienza a reírse, accidentalmente habían vuelto a intercambiar maletas pero esta vez el sabe donde encontrar a Agustín. 

"
W23,IFG,SPA 3,20,Female,"	Primero, el libro empieza cuando el protagonista Jake va a una reunión de estudiantes y aprende sobre un programa en Argentina. Él decidió ir en un viaje por un semestre. En el avión, Jake conoce a Agustín, un estudiante de UC Davis que es de Argentina y que está estudiando medicina por un trimestre en un programa intercambia. Mientras ellos hablaban, Jake aprendió sobre el mate, una bebida muy popular con el pueblo argentino. Luego, Jake llegó a Argentina y la familia le asignada era muy simpática. Al llegar a la casa, se dio cuenta de que él y Agustín cambiaron de maleta. Antes de que Jake pudiera disfrutar a Argentina, él fue con un miembro de la familia, Benjamín, para comprar ropa nueva. Entonces, en un restaurante, Jake reconoció a un mozo. Él se parecía a un pibe en una de las fotografías en la maleta de Agustín. Él fue un exnovio de Agustín, se llama Juan. Juan dio a Jake su número de celular y direcciónes para buscar la casa de Agustín. Benjamín le dijo que Jake puede usar su SUBE en orden a tomar el micro e ir a la estación del Metrotranvía. Pero, un pibe nuevo respondió a la puerta. Ese pibe, Tómas, no conoció a Agustín, pero él invitó a Jake a un asado a canasta y a bailar. Jake pasó la noche con Tómas y sus amigos. Después de dormir un poco, Jake fue a un partido de fútbol con todos. Al partido Jake recibió un mensaje de Juan y Agustín para intercambiar sus maletas. Jake fue al restaurante donde Juan trabajaba. Juan y Agustín le dijeron que ellos se conectaron. Finalmente, Jake recibió su maleta. Por fin, Jake se dio cuenta que tomó la maleta equivocada otra vez."
W23,IFG,SPA 3,19,Female,"Había un chico llamado jake que viajó a España para estudiar en el extranjero. Nunca había viajado solo antes y estaba muy nervioso por llegar tan lejos. Cuando llegó a España conoció a su familia anfitriona. Todos eran muy agradables con jake.  Cuando Jake estaba desempacando sus cosas, se dio cuenta de que no tenía que corregir la maleta.  Entonces se dio cuenta de que era la maleta de la persona sentada a su lado en el avión.  El resto de la historia nos lleva a través del viaje que Jake va a buscar su maleta y todas las personas que conoce.  Hace algunas expiraciones muy interesantes y no recupera su bolso al final."
W23,IFG,SPA 3,19,Female,"Un estudiante fui a Argentina para estudiar en el extranjero. Su amigo en los estados unidos ayudó él aprender español. Él conocido un amigo durante su tiempo en el avión. Su nuestro amigo explicó maté a él. Él perdió su maleta en el avión. Buscó al amigo porque él accidentalmente tomó su maleta. El estudiante descubrió el ex de su amigo en un café. El ex lo ayudó a buscar para el amigo. Durante este tiempo el estudiante conocido muchos amigos, fui a un partido de fútbol, fui a bailar con ellos, tuvo un BBQ con sus nuestros amigos etc. Eventualmente él le contacto por Facebook y ellos intercambian sus maletas. El estudiante estaba muy emocionado porque él finalmente tuvo sus cosas y especialmente su mantequilla de maní. Accidentalmente ellos tomaron las maletas equivocados de nuevo. 
La familia anfitriona del estudiante era muy amable y ayudó él cuando necesita comprar nuevas cosas cuando la maleta se perdió. "
W23,IFG,SPA 3,20,Male,"Jake quería practicar su español en un otro país, y decidió a estudiar en Mendoza, Argentina durante un trimestre. Jake preparó con su amiga Irene, y fue al aeropuerto. Jake conoció una estudiante de Argentina, Agustín, en al avión, y aprendió mucha de la cultura de Argentina. Él conoció su familia argentina en el aeropuerto, y fui a su casa. Desafortunadamente, Jake y Agustín cambiaron sus maletas. Jake exploró la ciudad de Mendoza con la familia, y conoció un camarero que dijo la dirección de Agustín. Jake fui a la dirección, pero no buscó Agustín. Jake conoció nuevos amigos a la casa, y fuimos a un asado y un partido de fútbol. Después, el camarero, Juan, contactó Jake de Facebook, y Agustín, Juan, Jake fuimos a un restaurante. Ellos hablaron, y Agustín y Jake se dan las maletas finalmente."
W23,IFG,SPA 3,18,Female,"Primero, Jake decidió participar en un programa de intercambio en Argentina. Él obtuvo sus documentos, aprendió sevillanas, e hizo su maleta con Irene. Después de unas semanas, Jake fue a Argentina en avión, y encontró un estudiante de medicina, Agustín. Cuando llegó al aeropuerto, Jake recogió su valija y se reunió con su familia de intercambio. La familia fue muy simpática, y fue a su casa con Jake. En su cuarto nuevo, Jake descubrió que no tenía su valija, tenía la valija de Agustín, y estaba muy triste. No podía buscar a Agustín, así que Benjamin y Jake fueron alrededor de la ciudad para comprar ropa y comer en un restaurante. En ese lugar, Jake descubrió que su mozo, Juan, conocía a Agustín, y él fue la expareja de Agustín. Juan dio la dirección de Agustín a Jake, pero cuando Jake llegó a la casa en ambos Metrotranvía y micro, el pibe de la casa no fue Agustín. El pibe fue Tomás, y fue divertido. Tomás invitó a Jake a un asado y boliche. Para eso, Jake fue al supermercado para comprar ingredientes, pero descubrió que no necesitaba esos. También, Jake se reunió con los amigos de Tomás, comió chimichurri, y bailó mucho. Luego, Jake y Tomás fueron a un partido de fútbol, vieron personas con bufandas vistosas. Cuando Jake estaba avergonzado, porque gritó para un gol en contra, él recibió una solicitud de amistad de Juan en Facebook. Él invitó a Jake a un grupo con Agustín, y los reunieron en un restaurante para intercambiar las valijas. Agustin dijo que estaba en una relación con Juan. Finalmente, Jake fue a su casa y descubrió que tenía la maleta de Agustín otra vez.
"
W23,IFG,SPA 3,20,Female,"Los talleres de lectura son sobre Jake, un estudiante de UC Davis quien study abroad en Argentina. Cuando Jake estaba en el avion, el hablaba con Agustin. Cuando ellos llegaban a el aeropuerto, la maleta de Jake estaba con Agustin y la maleta de Agustin estaba con Jake. Para la historia, Jake fue en una adventura para encontraba Agustin."
W23,IFG,SPA 3,19,Female,"En el cuento, Quarter Abroad en Argentina, la protagonista Jake quería practicar su español en un país de habla hispana. Fue a un programa Argentina y quería aprender a bailar después de ver el documento informativo. Más tarde, Irene, una amiga de Jake, le ensenó a Jake a bailar sevillanas. El día ante del viaje, Jake preparó todo y comió su último desayuno americano. Irene llevó a Jake al aeropuerto. En el avión, Jake habla con un chico, Agustín, de Mendoza, y él estudia en la Universidad de Davis ahora. Cuando llegó a Argentina, Jake se encuentra con su familia argentina. Luego, cuando la abrió su maleta, se da cuenta que tiene la maleta de Agustín. El día siguiente, Benjamín llevo a Jake por la ciudad de Mendoza y compré ropa por él. Cuando Jake tenía hambre, fueron a restaurante, Mundo Chori, donde Jake conoció al ex novio de Agustín, Juan. Juan dio a Jake la dirección de la casa de Agustín. Esa tarde, Jake tomó el Metrotranvía y el autobús para llegar la casa de Agustín, pero un chico, Tomás, vivía allí. Tomás invitó a Jake a ir a bailar con sus amigos. Ellos van Grita Silencio y se divirtieron, pero Jake estaba muy cansado. A la mañana siguiente, Jake va a un partido de fútbol con Tomás y sus amigos y estaba avergonzado cuando celebra por el equipo contrario. Más tarde, Juan le pedía una solicitud de amistad en Facebook a Jake. Jake conoció a Juan y Agustín en un restaurante y se cambian las maletas. Jake estaba muy feliz de ver su bote de mantequilla de cacahuete. Al final del cuento, Jake se ríe porque tiene la maleta de Agustín otra vez. "
W23,IFG,SPA 3,27,Female,"En los Talleres de Lectura seguimos a Jake, un personaje de SP 2 Talleres de Lectura, y su aventura haciendo Study Abroad en Argentina. Primero, él describe como practico español con su compañero de cuarto por un tiempo y finalmente fue a una presentación para aprender más sobre el programa de Study Abroad y las opciones que tenía disponibles para ir a un país de habla hispana. Lo seguimos en su vuelo donde hace amistad con su vecino de asiento y cuando conoce a su familia anfitriona. El mayor problema en el cuento es que Jake ha perdido su maleta y tiene la maleta de Agustín, su vecino de asiento. Mientras trata de encontrar su maleta Jake hace nuevos conocidos y tiene nuevas experiencias como ir en el metro en Mendoza e ir a un partido de futbol. Finalmente, él consigue su maleta pero termina mezclándolo de nuevo con Agustin. "
W23,IFG,SPA 3,21,Male,"A young man decides that he is going to go abroad to Argentina as part of a student exchange program. After arriving in Argentina he opens his suitcase and realizes that he has the wrong bag. He goes on a hunt to find Agustina, the man who has his bag. He then makes some friends, goes to a barbeque and afterwards goes to a club. The next day he goes to a soccer game where experiences some culture shock. The story ends with the main character once again loosing his suitcase."
W23,IFG,SPA 3,18,Female,"en el Libro, hay in pratogonista se llamaba Jake. Jake estaba un estudiante en Uc Davis y prepabaraba por un viaje en Mendoza, Argentina para un estudiar opportunidad. Jake quiso aprender Español y entonces quiso set un estudiante intercambio. Por el vuelo, Jake conoció un otro estudiante intercambio se llamaba Augustín y ellos se hicieron amigos. Despues del vuelo, Jake realizó que ellos las intercambios sus maletas. Por la maleta, Jake buscó un photo que le ayudarlo a buscar el ex novio de Augustin se llamaba Juan. Juan le introdució a Jake a todos sus amigos y ellos exploraron por todo la ciudad juntos. Finalmente jake y agustín se reunieron pero ellos intercambiaron sus maleta ores vez. Pero este timepiece, Jake conozcó como buscar agustín. "
W23,IFG,SPA 3,20,Female,"Jake fue a un study abroad viaje de Mendoza, Argentina. El se reunió un chico muy simpático en el avión, Agustin, quien se explicaba sobre poco cosas por su viaje a Argentina, como comidas: churipan y mate. Sus maletas estuvieron cambiado, si Jake estaba en una mission para encontrar Agustin y recuperar sus cosas. Jake no entendió los direcciones a la casa de Agustin’s que él recibido. Cuando él visitó “la casa de Agustin,” él se reunió Tomás en su lugar. ¡Tomas era un amigo muy bueno a Jake! Mientras pasando el rato con Tomas, Jake tuvo la sabor real de Argentina, y hizo más amigos."
W23,IFG,SPA 3,21,Female,"Este trimestre, leímos de Jake y su viaje de Study Abroad en Argentina. Antes de ir a Argentina, Irene le ayudaba a Jake a practicar su español. Cuando Jake llegó a Mendoza, Jake le gustó vivir con su familia anfitriona y también conoció a unos amigos en su viaje. Jake fue a comer con sus amigos y con su familia anfitriona, a ver una juego de futbol, y a una fiesta."
W23,IFG,SPA 3,20,Female,"El libro es de un estudiante de UC Davis que se llama Jake que fue a Argentina para estudiar en el estranjero. El conoció un chico que se llamaba Agustín en el avión, se la pasaron hablando antes de aterrizar.  Se la pasaron muy bien. Jake tenía una familia que lo cuidaran mientras está en Argentina,  Antonio y Celia tenían dos hijos gemelos (creo) y Jakes estaba muy contento de conocerlos. Cuando llegó a la casa Jake se dio cuenta de que tenía la maleta equivocada y no tenía cómo contactarse con Agustín para recuperar su valija. Celia sugirió que lo buscara via Facebook pero había muchos con el mismo nombre y apellido. Cuando fue a un restaurante con Celia,  se escuchaba muy familiar. Entró y le dio una foto a un chico que se llama Juan y se enojó porque él tenía esa foto de él y su ex novio Agustín. Juan le dio su dirección de la casa de Juan pero cuando llegó otra persona abrió la puerta y le explicó todo. A pesar de todo el chico invitó a Jake a una fiesta y él aceptó. Jake tuvo su primera birra (cerveza) desde que aquí en Argentina puedes tomar desde los diez y ocho años.  Luego fueron a un boliche (discoteca) y esa era la primera vez que se quedaba afuera hasta la madrugada Jake quería irse desde horas pero no quería ser un aguafiestas. Al siguiente día el chico lo invitó a un partido de fútbol y Jake aceptó de nuevo porque quería salir con sus nuevos amigos. 
…
Agustin, Jake y Juan se encontraron en el restaurante e intercambiaron valijas, Jakes está muy feliz y sacó un frasco de mantequilla de cacahuate. Juan y Agustin tenían cara de asco pero estaban riendo muy fuerte. Jake llegó a casa y Benjamin se lo encontró riendo porque otra vez tenía la valija equivocada. Pero esta vez sabía  cómo contactarse con Agustín.  
"
W23,IFG,SPA 3,20,Male,"En Quarter Abroad en Argentina, la carácter Jake decide que viajar a Argentina que mejorar su español. Antes deje, Irene y sus amigos cocinan un grande desayuno americano, y luego esa día, Jake es en un avión a Argentina. Jake conoce un amigo en la avión, Agustín, y después la avión por accidente cambian sus maletines. En Mendoza, Jake realiza, y trata que encontrar Agustín mientras vive con su familia Argentina. En Mundo Chori, Jake conoce Juan, la mozo, quien conoce Agustín de un relación pasado. Juan dice Jake donde Agustín vive, y Jake eventualmente va allí pero solo conoce los amigos de Agustín."
W23,IFG,SPA 3,19,Female,"En el Taller de Lectura, leímos una historia se llamaba Quarter Abroad in Argentina. Esta historia trata de Jake, un estudiante de UC Davis, de que quiere estudiar en el extranjero. Eligió Argentina y preparó por el gran día. Cuando llegó al aeropuerto y se puso al avion, conoció un niño se llamaba Agustin. Los dos hablaron durante todo el viaje en avión pero cuando llegaron en Argentina, Jake realizó que había la maleta de Agustin. No conoció donde se encontra. Después de conocer a su familia anfitriona, decidió a buscar a Agustin para recuperar sus cosas. Cuando estaba en la plaza para comprar la ropa nueva, vió un restaurante familiar. Era el restaurante en el foto de se encontró en la maleta de Agustín.  Conoció a Juan y le dijo a Jake que encontrara a Agustín, pero cuando fue a su casa, Agustín no estaba allí. Conoció un otro niño Tomas y le y le presentó a todos sus amigos. Jake pasa rato con sus amigos nuevos y ustedes exploraron Argentina. De repente, recibió un notificación en su telefono desde de Juan. Le dijo que se reuniera con ellos en el restaurante para intercambiar maletas. Conocío Agustin finalmente! Después del hangout, Jake fui a la casa y realizó que tomaron las maletas equivocadas otra vez.
"
W23,IFG,SPA 3,19,Male,"Jake estudia en el extranjero en Argentina y conoce a muchos amigos mientras está allí. Se equivoca de maleta, pero aprende mucho sobre la cultura y lo diferente que es estudiar en el extranjero."
W23,IFG,SPA 3,19,Female,"Jake va a estudiar abroad en Argentina. En el avion, Jake cononcia a Agustin y el ensena a Jake sobre Argentina. En el aeropuerto ellos tenia la maleta de el otro. Jake quiere encontrar a Agustin para tener su maleta. En Argentina Jake conocia muchos amgios y ellos traer Jake a un partido de futbol y a boliche. En un restaurante Jake conocia el viejo novio de Agustin y el ayudar con las maletas. Por fin, Agustin y su viejo novio y Jake darlo sus maltetas y Agustin y su novio son novios de nuevo. "
W23,IFG,SPA 3,18,Non-binary / third gender,"Este libro fue la historia de un estudiante universitario que va a un cuarto en el extranjero en Argentina. Fue uno de los personajes de La Quinceañera taller de lectura que cubrimos en español de dos. La historia fue en detalle sobre su vuelo y su adaptación a Argentina. También mostró la búsqueda de su equipaje perdido y los diferentes dialectos que aprendió en Argentina. Pasó tiempo con su familia anfitriona, trató de navegar por el transporte público y hizo muchos amigos diferentes en el camino.

"
W23,IFG,SPA 3,19,Female,"Un libro es sobre un estudiante de UC Davis. El estudiante estudie biológica. Ir a la Argentia para un trimestre intercambia. Cuando entre el avion está nervioso pero hablando con un otro chico ayudan su nervioso. Cuando llega a la Argentina, los chicos separan y Jake, un chico de UC Davis, llega a la familia de Argentina. Jake explora la ciudad y Pais con la familia, pero su maleta es incorrecto. La maleta toca de aeropuerto no está su es un maleta de otro chico. Para todos la historia, Jake quiere vuelve a otro chico y toca su maleta. Al fin de historia, el recibe un mensaje de Facebook de otro chico y pueden volver los cosas. "
W23,IFG,SPA 3,18,Female,"En este libro, antes que nada, Jake estaba preparado para ir a estudiar al extranjero en Argentina. Cuando Jake estaba listo para irse, se subió al avión y tuvo dificultades para encontrar su asiento. Cuando le preguntaron a Jake si quería comer algo, pidió un plato popular en Argentina, choripán. Jake entonces conoció a Augustín quien fue a UC Davis para estudiar biología. Después del avión, Jake conoce a su familia argentina, luego se dio cuenta de que 
tenía la maleta equivocada. Jake y Benjermin caminaron por la ciudad y encontraron un restaurante porque vieron una foto de Augustín. Jake conoció a Juan, quien era el ex novio de Augistín. Cuando Jake consiguió las instrucciones para encontrar la maleta, pasó por un montón de autobuses para ir a la casa correcta, pero no Augustín. Sin embargo, Jake llegó a conocer aún más gente. Lo invitaron a comer con ellos en una barbacoa y luego ir a tomar algo más tarde. Terminaron yendo a un club hasta temprano en la mañana. Luego fueron a un partido de fútbol, donde Jake no sabía nada. Jake no podía beber, pero se divertía mucho. Después del partido, Jake recibió un mensaje de Augustín. Él y Augustín hablaron y más tarde Jake se dio cuenta de que todavía tenía la maleta de Augustín. Se rió tan fuerte y sin parar, pero ahora sabe cómo ponerse en contacto con Augustín."
W23,IFG,SPA 3,19,Female,"En el libro, un hombre se llama Jake quiere viajar a un país hispanohablante para un semestre. Jake elige Argentina, y va a el país en un avión. En el avión, Jake conoce un hombre de Argentina se llama Agustín. Después de llegan en Argentina, Jake conoce su familia anfitriona. En la casa Jake se da cuenta de su maleta es de Agustín. El día siguiente Jake hace turismo, y ve un foto de Agustín en un restaurante. Jake consigue un dirección de un hombre en el restaurante para elige Agustín. Pero, cuando Jake llegue a la casa, conoce un hombre diferente. Jake conoce amigos nuevos, y encontro un amigo de Agustín. Augustine y Jake finalmente se encuentran, y cambian de maleta, pero todavía están equivocados."
W23,IFG,SPA 3,19,Female,"Jake estudió en Argentina para el programa de Study Abroad porque estudiaba español en el pasado con familia y su compañera, Irene. En el avión, Jake conoció a un estudiante de UC Davis. Se llamaba Agustín y hablaban de sus cursos. Cuando llegó el avión, su familia bienvenido a Jake. En la casa, Jake se reunió con el resto de la familia y comió mucho para el desayuno. Entonces, Jake se dio cuenta de que tenía la maleta de Agustín. Jake llamó al aeropuerto pero el empleado no dio información porque necesitaba proteger la privacidad de los pasajeros. Así, Jake encontró el Facebook e Instagram de Agustin para enviar un mensaje. Mientras tanto, Jake y Benjamín visitaron muchos lugares como el Edificio Gómez y el Parque General San Martín. Entonces, ellos fueron al Mundo Chori a comer. En el restaurante abrieron su cartera y hay una foto de Agustin. La foto enojaba al mesero, Juan, porque Agustin era su novio y la relación terminó muy mal. Sin embargo, Juan dio direcciones a la casa de Agustin. Así, Jake compró un boleto de autobús con su tarjeta de crédito para buscar a Agustín. Cuando llegó, no podía encontrar a Agustín pero encontró un amigo nuevo, Tomás. Mientras esperaba para un mensaje de Agustín, fueron al boliche y jugaron fútbol. ¡En el último capítulo, Jake pudo encontrar a Augustin!"
W23,IFG,SPA 3,20,Female,"The summary of the book we read is there is a boy named Jake who accidentally switches suitcases with another boy named Agustin who he met on his flight. Jake is staying with a host family in Argentina to better immerse himself into Spanish culture and practice his Spanish. He makes some friends along the way who he hangs out with a couple times at a football game, and at a party. One day he went to a restaurant and the server had dated Agustin in the past. The book ends with Agustin and Jake meeting thanks to the server Juan. Then they switch suitcases but by the time Jake is home he realizes he has the wrong suitcase again. "
W23,IFG,SPA 3,21,Non-binary / third gender,"Jake fue a estudiar en el extranjero. Mezcló maletas con Agustín y se va de aventura para encontrar a Agustín. Conoció nuevos amigos y pasó el tiempo con su amigos. Al final, Jake ayudó Juan y Agustín a compensar sus diferentes y Jake y Agustín finalmente se conocieron. Después de que se conocieron, Jake realizó tenía la maleta de Agustín. Pero, sabía dónde encontrarlo."
W23,IFG,SPA 3,21,Male,Jake had flown to Argentina and made a friend on the plane. On the plane the flight attendant offered him traditional Argentina drink. His family was nice but was sad when he realized that his and Agustin’s bag had been switched. He was sad but members of hit host family took him into the city and was happy. At a restaurant he saw a picture of Agustin and then met his ex-boyfriend who told Jake where he lived. He went to the place but  Agustin was not there. He made friends with the people there going to party and to a soccer game with them. Jake didn’t really know to much about soccer and ended up cheering for the wrong team. They put him in a Facebook group with Agustin so he was able to meet and switch bags. They still mixed the bags up at the end of the story but it was all good because they knew where to find eachother.
W23,IFG,SPA 3,18,Male,"Jake va a Argentina para una programa de ""study abroad."" En el avión, conoce Agustín, y ellos comen. Jake toma la maleta de Agustín, y ahora necesita encontrarlo, porque Agustín tiene la maleta de Jake. Mientras está mirando para Agustín, Jake conoce Juan, el exnovio de Agustín. Despues, Jake conoce otras personas, y va a una fiesta y un partido de fútbol con ellos. Después el partido, Jake recibe un mensaje de Agustín, y ellos van a un restaurante a cambiar sus maletas. Cuando Jake regresa a casa, él aprende que su tener la maleta de Agustín. "
W23,IFG,SPA 3,20,Female,"Jake es estudiante de UC Davis. Jake quiere ir a Argentina para Study Abroad y aprende tengo y practica español. Cuan Jake llegó en Argentina, Jake tiene Augustin de maleta y Augustin tiene Jake de maleta. Jake conoce mucho amigos, incluye Juan - Augustin de ex novio. finalmente, Jake encontrarse con Augustin y Juan con su maleta pero cuando Jake llegó su casa, el tiene Augustin de maleta. Pero Jake conoce Augustin de Facebook que está bien. "
W23,IFG,SPA 3,21,Female,"Quarter Abroad en Argentina es una historia sobre las aventuras de un chico que se llama Jake. Él estaba aprendido español y quería conocer más de las culturas hispanohablantes.  Cuando la historia empezó, él no entendía mucho de lo que estaban diciendo en español y no sabía mucho de la cultura argentina. Pero después de exploraba el país, Jake lo conozco mucho a Argentina. Jake aprendió lo que es un choripán, un asada, y más. Jake encontró unas problemas como su maleta escondido. Pero al final él estaba muy feliz que fue al Argentina."
W23,IFG,SPA 3,21,Male,"Jake es un estudiante de UC Davis y quiere ir a Argentina por Study Abroad. Jake va a Argentina en el avión. En el avión Jake se encuentra un otro estudiante de UC Davis llamó Agustín. Cuando Jake es en Argentina encontraba la familia que él va a vivir con en Argentina. Jake tiene la maleta de Agustín. Jake busca a Agustín pero no busca él. Jake se encuentra con Juan en un restaurante. Juan era el novio de Agustín y da la dirección de Agustín a Jake. Agustín no es en la casa pero es la casa de un pibe Tomás. Tomás invitó a Jake a un asado. Jake disfrutó la cena con sus nuevos amigos después el asado y quiso recordar todos nombres. Jake estuvo en una fiesta por mucho tiempo y acabó a las cinco de la mañana. Jake va a un juego de fútbol con sus amigos. Jake aceptó a Juan en Facebook en el estadio. Los amigos de Jake van a un bar con los jugadores pero Jake no va a un bar. Juan ha creado un grupo en Facebook con Agustín y Jake. Jake, Agustín y Juan vamos al restaurante a dar las maletas de Jake y Agustín. En el fin Jake tiene la maleta de Agustín."
W23,IFG,SPA 3,18,Female,"Jake quería practicar su español en un lugar de habla hispana y aprender tango, entonces fue a una reunión sobre estudiar en el extranjero. Jake eligió Argentina, e Irene tomó Jake al aeropuerto. Luego, en ese vuelo, Jake conoció a Agustín---un estudiante del programa de intercambio quien vivía en Argentina---y hablaban durante el vuelo sobre choripán, mate, senderismo, y UC Davis.
Jake llegó al aeropuerto en Mendoza y conoció a su familia de Argentina. ¡Cuando Jake abrió su valija, las cosas adentro de no eran de Jake, eran de Agustín! Jake necesitaba ropa, entonces fue a la comprar con Benjamin, y vieron mucho arte callejero y arquitectura. Cuando fueron al restaurante para la cena, Jake identificó lo era el restaurante de la foto y habló con el mozo hombre de la foto (Juan: el ex novio de Agustín) también.
Juan le dio la dirección de la casa de Agustín entonces que Jake dar la valija a él. Siguiente, con ayuda de Benjamín, Jake tomó un microbús para ir a la casa. Cuando Jake llegó a la casa, no fue Agustín, fue un pibe llamado Tomás y Jake estaba decepcionado. Sin embargo, Tomás era amable, e invitó a Jake a una barbacoa, boliche y un partido de fútbol de los locales. Después del partido Jake recibió una solicitud de amistad de Juan, y él conectaba a Jake y Agustín al restaurante.
Mientras comían, Agustín y Juan se explicaban que estaban reunidos otra vez porque a Jake. Jake salió del restaurante contento con la aventura y los planes locos de dar la maleta a Agustín. Pero, por supuesto, cuando abrió su maleta las cosas eran de Agustín otra vez.
"
W23,IFG,SPA 3,18,Male,"En el libro, Jake, un estudiante estadounidense de UC Davis, viaja a Argentina para estudiar en el extranjero.  Sin embargo, cuando se encuentra con otro estudiante de UC Davis en el avión, accidentalmente se llevan las maletas.  En su viaje para encontrar al otro estudiante de UC Davis, Agustín, Jake hace muchos amigos, aprende sobre su familia argentina, prueba cosas nuevas y aprende sobre Argentina.  Va a bailar, come mucha carne y asados, bebe alcohol, asiste a un partido de fútbol, ​​viaja en autobús, viaja en avión, viaja en el metro, compra pantalones, bebe nuevas bebidas argentinas, habla con extraños y pasa un  mucho tiempo en su teléfono.  Al final, Jake recupera su maleta, cuando el novio de Agustín los reúne en un restaurante.  Jake está feliz de recuperar su mantequilla de maní, pero vuelve a tomar la maleta equivocada cuando sale del restaurante.  Ese es el libro que leí."
W23,IFG,SPA 3,18,Female,"Jake es un estudiante de UC Davis. El viajaba a Argentina para un Study Abroad program. El tenia la maleta de Agustin, un otro chico. Lo encontro y volvio la maleta."
W23,IFG,SPA 3,,,
W23,IFG,SPA 3,19,Female,"Jake was a UC Davis student who was trying to learn Spanish. He decided to do a semester abroad in Argentina in order to improve and Spanish and learn some dances. While on the plane there, he got

Jake es un estudiante de UC Davis y quiere aprender español. Decidió ir a Argentina por un semestre para mejorar su español y aprender unos bailes. Mientras en el avión, Jake conoció a Agustín y hablaron mucho durante el vuelo. Cuando llegó en Argentina, Jake conoció a su familia anfitriona y le ayudaron a consequir su maleta. Pero más tarde, Jake descubrió que intercambió su maleta y tenía la maleta de Agustín. Jake estaba muy preocupado y no sabía como econtrar a Agustín. Pero Jake podía conocer a ex-novio de Agustín, Juan. Juan le dijo la dirección de la casa de Agustín. Pero cuando Jake llegó a la casa, Agustín no estaba allí y Jake conoció a Tomás. Tomás invitó a Jake al asado con sus amigos y al juego de fútbol. De repente, Juan mandó un mensaje a Jake con Agustín. Intercambiaron mensajes y Jake podía intercambiar maletas con Agustín. Pero en su casa, Jake descubrió que tenía las cosas de Agustín. "
W23,IFG,SPA 3,18,Female,"Al comienzo del libro, Jake habla sobre querer estudiar en el extranjero y aprender más sobre la cultura de Mendoza. Se sube al avión, pero parece haber algunas complicaciones. Conoce gemelos y se da cuenta de que tiene la maleta equivocada. Le pregunta a la aerolínea, pero no pueden darle ninguna información, por lo que busca en las medios sociales. Jake llega a Mendoza. Compra ropa nueva con su amigo Benjamin y va a un restaurante. El camarero conoce a la persona que tiene la bolsa Jakes y le da la dirección. Jake toma el autobús con el sube de Benjamin y sigue muchas direcciones diferentes. Él va a la dirección pero no es Juan. Se encuentra con nuevos amigos y va a una asada, así como a bailar y a un partido de fútbol. Vio una solicitud de Facebook y terminó reuniéndose con Juan. Le dijeron que Juan y Agustín están juntos de nuevo y cambian de bolsa. Sin embargo, era la bolsa equivocada de nuevo.

"
